datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
09-01-2026 12:10,25746.8,0.11672,0.11435,0.10901,0.1063314335478894,0.10277,0.10029,0.09794,0.0962869782185066,0.09496,0.09365,0.09328,0.093323757601588,0.0935,0.09519,0.17406,0.1685,0.16421,0.15878,0.15184534759308013,0.14540653946555177,0.13886,0.13416,0.12796,0.12188,0.11816,0.11283,0.1091,0.10466
09-01-2026 12:15,25744.0,0.1284,0.11526,0.11112720396733361,0.1074398879146723,0.10388,0.10155,0.09925388691932341,0.09759093753384149,0.09568,0.09451,0.09367888221511668,0.09292087055591847,0.0920885607365372,0.0913646043484003,0.17616769127760726,0.16926,0.16352,0.15682445198459083,0.15032199795863016,0.14386855202156035,0.13744,0.13277,0.12678,0.12097,0.1169,0.11181,0.10814,0.1035
09-01-2026 12:20,25738.7,0.11805,0.11418,0.1091,0.10497,0.10187,0.09897,0.0973,0.09516,0.09412,0.09323,0.09295,0.0933,0.09377,0.09568,0.17311,0.16962,0.16248657171257685,0.15587,0.15058,0.14357,0.13789,0.13214,0.12587,0.12106224551232853,0.11623206017471291,0.1116,0.10741811646491661,0.10358
09-01-2026 12:25,25737.5,0.10941,0.10511,0.10629,0.09865,0.09742,0.09601,0.09433,0.09271,0.09196,0.0914,0.09129,0.09187,0.09267,0.0947,0.17366,0.16534,0.16391,0.1569,0.1501566506288199,0.14376,0.13833623094212288,0.13292,0.1271063651357142,0.12104,0.11744,0.11276,0.10853283664745442,0.10484
09-01-2026 12:30,25724.25,0.11536,0.11023,0.1069,0.10431,0.10061,0.09884,0.09649,0.09464,0.09402,0.09313,0.09304,0.09347,0.09465913555434688,0.09648,0.17192222080054512,0.16442,0.16377,0.15531,0.15051,0.14394,0.1380749219837633,0.13229,0.12577,0.12044,0.11671,0.11221019941398494,0.10843,0.10371
09-01-2026 12:35,25712.65,0.11323,0.10829,0.1045,0.10192,0.09951,0.0976598183786688,0.09626,0.09479,0.09436,0.09358,0.0939,0.09457,0.09591290870956778,0.0979,0.17528,0.16956,0.16529,0.15844262109552298,0.153,0.1460263198394177,0.13946,0.13458,0.12846,0.12401886704510032,0.11983,0.1153344223123784,0.11176,0.10717
09-01-2026 12:40,25689.45,0.11739,0.11336,0.10882,0.10546,0.10281,0.10124,0.09888951677009503,0.09745,0.0966,0.09599877668915277,0.09592,0.09656,0.0978,0.09994,0.1751,0.17006,0.16506,0.1581058602161324,0.15211,0.14599,0.13954,0.1342,0.12763,0.12249,0.11887,0.11394,0.11,0.10574
09-01-2026 12:45,25685.25,0.10932,0.10609761880128375,0.10217,0.1025,0.10058,0.09812,0.0967993241157385,0.09596554441438825,0.09539825251796852,0.09488,0.09577,0.09679,0.09827077870898973,0.10032,0.17535,0.17019590391389489,0.16505,0.15787318452441,0.15157787977105452,0.14521,0.13911,0.13377,0.12754,0.12272,0.11887,0.11426,0.11071,0.10730338712385781
09-01-2026 12:50,25678.5,0.12829,0.12121508174410042,0.11553,0.11088000215292315,0.1072,0.10395,0.10167,0.09964,0.09878,0.09762,0.09773951919794494,0.09849,0.09949,0.10145,0.17786511443364575,0.17056,0.16233,0.1557074583284777,0.14938,0.14329,0.13477,0.13075,0.1244,0.11944,0.11544,0.11085,0.10704,0.10251
09-01-2026 12:55,25695.15,0.12027,0.11243,0.11052,0.10742,0.10444562497220608,0.10187167849958817,0.09972,0.09771,0.09703,0.09608,0.09627,0.0968,0.09761,0.09973,0.17501,0.17181,0.16434,0.15755822444927248,0.15145,0.14496,0.13844,0.13273726897328386,0.12703,0.12174,0.11720411721905269,0.11301,0.10916,0.10509
09-01-2026 13:00,25694.0,0.11749097008808089,0.11285,0.10979,0.10675,0.10396807945682629,0.10131,0.099416097681862,0.09794,0.09704,0.09577,0.09623,0.09692,0.09810204871905714,0.09985,0.17567,0.17174,0.16532,0.15674,0.15097977047376426,0.14488,0.1389,0.1333,0.12729,0.12233,0.11798,0.11355823921142058,0.10973,0.10531
09-01-2026 13:05,25687.3,0.12321,0.11865,0.11451,0.10988,0.10627,0.10377,0.10167,0.09932,0.09791360587392249,0.09691,0.09726,0.09796,0.09874835857689489,0.10067243790998577,0.17521,0.17020034012414176,0.16483,0.1579267828715497,0.15176,0.1453633629655114,0.13919874566843113,0.13305,0.12682,0.12189555037298372,0.11705582681271046,0.1125408221640753,0.10845001527065673,0.10469
09-01-2026 13:10,25691.5,0.12323657999443896,0.11744,0.11545,0.10842,0.10596,0.10336,0.10088,0.09924541185933108,0.09821,0.09735761402336582,0.09704,0.09744,0.09866435075640802,0.10037,0.17552,0.16948,0.16357523331714835,0.1574754609385362,0.15197,0.14532063253883593,0.13936,0.13369,0.12693,0.12183,0.11751,0.11275,0.1095,0.1049
09-01-2026 13:15,25696.8,0.12103,0.11637239799688898,0.11193,0.10906,0.10638,0.10378151014136244,0.10169611756123925,0.09996146714074244,0.09865,0.09786169983617074,0.09762060546054416,0.09762,0.09831,0.10017,0.17556,0.16988,0.16483,0.15783249353572593,0.15176,0.14418,0.13895077305503026,0.13366,0.12696,0.12177,0.11768,0.11275,0.10847538033637363,0.10454
09-01-2026 13:20,25704.7,0.12035318731947292,0.11566,0.11049,0.10641,0.10395103712475168,0.10143,0.09899,0.09758,0.09689,0.09572,0.096,0.09672,0.09757,0.09942,0.17485,0.16771,0.16437,0.1577936840559287,0.15238,0.14601,0.13882,0.13355,0.1271,0.12201,0.11774,0.11275,0.10848081923104491,0.10466
09-01-2026 13:25,25701.95,0.12224,0.1171180050178533,0.11251,0.10795,0.10579,0.10305,0.10117,0.09904,0.09799,0.09694,0.09697300262626664,0.09733,0.09843,0.10009,0.17541,0.16753,0.16479,0.15654,0.15179,0.14545,0.13938,0.13343478102004805,0.12732,0.12201,0.11797,0.11302,0.10946,0.10519110663270106
09-01-2026 13:30,25705.5,0.11593,0.10972,0.10335,0.10307,0.10018,0.09862,0.09718,0.09604855337686644,0.09555,0.09465,0.09496,0.09588,0.09740828402932174,0.09903,0.17569,0.17073,0.16537,0.15682,0.15272,0.14626024969953733,0.14043,0.13508,0.12859,0.12355,0.11929,0.11495078130111518,0.11129,0.10651
09-01-2026 13:35,25704.05,0.12743,0.12118404895710035,0.11595614078762548,0.11167,0.10775,0.10526,0.10226,0.10046040045087914,0.09945,0.09817163849270663,0.09781,0.09816,0.09904,0.10073,0.17428,0.16920388542172468,0.16374,0.15727022729615195,0.15106,0.14576,0.13918161667355367,0.13284,0.127071269203749,0.12096,0.1165,0.11202,0.1086,0.10480096942716233
09-01-2026 13:40,25707.75,0.10972,0.1066948398012134,0.1037,0.10126306290282083,0.09823,0.09644,0.09503,0.0943,0.09393,0.09321,0.09384,0.095,0.09637,0.09861999155350074,0.17513,0.16888,0.16496,0.15582,0.15254,0.14654,0.1401,0.13412531554924734,0.12819,0.12362,0.11904589054232284,0.11463,0.11134,0.10725206640977616
09-01-2026 13:45,25683.75,0.11513839067114855,0.11147,0.11084,0.10705,0.10388,0.10133,0.09953,0.09777,0.09657223866095262,0.0957,0.09627,0.09717,0.09848,0.10032,0.17398,0.16870834685824243,0.16334,0.15661511091505106,0.1507,0.1445568262872443,0.13862451974034032,0.13275,0.12644,0.12138,0.11727,0.11252,0.10907,0.10425
09-01-2026 13:50,25682.0,0.11444,0.11369,0.10913398167256042,0.1056,0.10242,0.10013,0.0985248168710264,0.09695,0.09655,0.09615755114298291,0.09612,0.09718,0.0986,0.10046,0.17269390638104262,0.1658,0.16322,0.15392,0.15058,0.14454,0.13837,0.13319,0.12796854250519696,0.12286792414473562,0.11776,0.11325,0.10975,0.1051
09-01-2026 13:55,25665.25,0.13117,0.11883,0.1163988024140541,0.11261056136473226,0.10983,0.10688,0.10407,0.10189,0.10099,0.09943,0.09955,0.10003,0.10107805814853058,0.10274,0.1725,0.1646,0.16023096054446728,0.15528,0.14904,0.14288,0.13651,0.13106,0.12472,0.11955,0.11552,0.11076,0.10706,0.10236
09-01-2026 14:00,25689.05,0.11498,0.1132,0.10849,0.10541987797188389,0.10267,0.10027,0.09869049112794129,0.09693,0.09626210824440745,0.09531,0.0958,0.09696,0.09858,0.10034,0.17441,0.16895,0.16408,0.1571,0.15098168946852897,0.14515074040630238,0.1393718153040779,0.13398,0.12735,0.12225,0.11836,0.1135,0.11011,0.10547
09-01-2026 14:05,25678.55,0.12405705069700772,0.12009,0.11443242061513989,0.10995,0.1064,0.10305,0.10082,0.09954,0.09859,0.09715,0.09738,0.09828,0.09941,0.10108,0.17367,0.16886,0.16361,0.15677755683620004,0.15061,0.14440440469971966,0.13848684747292767,0.13275,0.12639,0.12141,0.11734,0.11256,0.10876,0.10422
09-01-2026 14:10,25674.05,0.11993,0.11319864458249165,0.10659,0.10482,0.10293,0.1001,0.09781,0.09679,0.09658,0.0955,0.09608,0.09655551499442633,0.09700523652135563,0.09755344785498263,0.17391,0.16854,0.16343,0.155,0.15065,0.14429261793515108,0.13852,0.13304,0.12686,0.12262669410247273,0.11832,0.11367,0.11005,0.10553
09-01-2026 14:15,25669.0,0.11382,0.11203,0.10784,0.10508258903266562,0.10262,0.10114,0.09873,0.09726,0.09676,0.09572,0.09619,0.09744,0.09886,0.10039,0.17392,0.17027,0.16336,0.157,0.1504,0.14252,0.13853,0.13282,0.12685,0.12213,0.11774,0.11297,0.10935,0.10483
09-01-2026 14:20,25668.65,0.11550782641346219,0.11177,0.1088092607596346,0.10614,0.10316,0.10092,0.09864,0.09754506264358265,0.09688,0.09562,0.09597,0.09731,0.09845,0.10029,0.17337,0.16979,0.16261,0.1563310026679845,0.15026,0.14427225768405783,0.13858997125091066,0.13298,0.12675,0.12182,0.11772,0.113,0.1088499976544721,0.10508
09-01-2026 14:25,25671.35,0.11449,0.11046610971464117,0.10674,0.1025,0.10049264410182217,0.0984,0.09697,0.09582,0.09539,0.09442,0.09527,0.09626,0.09792,0.09983,0.17321,0.17,0.16342,0.15701857044506853,0.15086706908263292,0.14471819062059166,0.13865,0.13368,0.12757,0.12228,0.11872,0.11392,0.11039,0.10693100914292554
09-01-2026 14:30,25652.65,0.1269,0.12078,0.11398,0.11234,0.10794,0.10499,0.10242,0.10039834849715193,0.09938,0.09808,0.0983,0.0990574086559644,0.10044,0.102,0.17453,0.16863,0.16164107320132912,0.15484,0.1486980347096065,0.14255,0.13683,0.13149,0.12523,0.12042,0.11625,0.11135,0.10737,0.10319
09-01-2026 14:35,25659.1,0.12071,0.11683,0.1133,0.1082,0.10504,0.10241,0.1003745005035313,0.09844,0.09796,0.09651,0.09719,0.09831,0.09967,0.10142,0.17291,0.16652,0.16282,0.15575,0.1495337489788922,0.1434941182535221,0.13757,0.13231,0.12689331950515306,0.12136,0.11741,0.11274,0.10915,0.10462
09-01-2026 14:40,25650.4,0.1234512902496544,0.11901,0.11374,0.1103,0.10680114561392806,0.10393,0.10153,0.09978905654709508,0.09863,0.0980482453579846,0.098,0.09876,0.10011786611398288,0.10194,0.1756535739878983,0.1685,0.16305,0.15801,0.15037,0.14286,0.13719,0.13241,0.12612,0.12102,0.11697,0.11206,0.10843,0.10422
09-01-2026 14:45,25668.25,0.11893,0.11471363148317443,0.11041,0.10761,0.1046069455152831,0.1021,0.09986,0.09815,0.0978,0.09646,0.09693,0.09755,0.09897,0.10073,0.17396,0.16722,0.16383,0.1562,0.1508,0.14406,0.13782,0.13251767877711196,0.1270765288027744,0.12162,0.11754,0.11257,0.109,0.10484
09-01-2026 14:50,25663.45,0.11923,0.1159,0.11115,0.10822,0.10457,0.10245,0.10011,0.09834,0.09742306504329143,0.09664,0.09701,0.0978996242672002,0.09928,0.10092,0.17416,0.16887516574953867,0.16363,0.15667,0.15093,0.14334,0.13817,0.13298,0.12678,0.1217,0.11772,0.11271,0.10912,0.10492
09-01-2026 14:55,25674.9,0.11822,0.1133,0.10902,0.1054,0.10304181281766353,0.10099,0.09814,0.09730086352364983,0.09696,0.09556,0.0958,0.09655,0.09819,0.10004,0.17375,0.16814076796137123,0.16238871747623743,0.15674,0.15109,0.14426,0.13849,0.13284,0.12678,0.12179,0.11737801309987882,0.11291,0.10919,0.10506
09-01-2026 15:00,25668.55,0.12334,0.11686,0.11265615691694017,0.10907,0.10568411003343996,0.10280670083318491,0.10036107966421007,0.09847,0.09805,0.09666,0.09714,0.09787,0.09934,0.10094915132796764,0.17385,0.16679,0.16181666201291192,0.15668,0.15036,0.14383002240787376,0.13746,0.1327,0.12641,0.12116,0.11678,0.11209,0.10836,0.10429
09-01-2026 15:05,25679.0,0.12261,0.11496,0.11263,0.10917,0.10542387144656855,0.10242,0.1002,0.0985,0.09781,0.09643,0.09701,0.09746,0.09913,0.10059063705794483,0.17315,0.16824,0.16306,0.15652,0.1501594226499897,0.14397717845200483,0.13757,0.13236,0.12621,0.1212,0.1166,0.11165,0.10762656598096627,0.10397424609964712
09-01-2026 15:10,25688.85,0.12089683155502234,0.11582,0.11321,0.10988,0.10583,0.10386,0.10089,0.09887,0.098,0.09658,0.09679772860196091,0.09724,0.09912,0.10076,0.1734219363783122,0.16743,0.1620022963270863,0.15642,0.15002,0.14398,0.1376,0.1327,0.12690875203723084,0.12124,0.11718,0.11255,0.10845508129230617,0.10489789754182152
09-01-2026 15:15,25690.6,0.11614294697302731,0.1108,0.10787,0.10435,0.10131,0.10057,0.09761,0.09659824604648978,0.09580414546979088,0.09521,0.09612,0.09663,0.09878,0.10097,0.17363,0.16809,0.16381,0.15799,0.15125252324870295,0.1451285393864935,0.13885,0.13352016152549107,0.12782,0.12320433340874806,0.11865,0.11437961021073967,0.11073,0.10651
09-01-2026 15:20,25695.2,0.12236314145501241,0.11612949075971932,0.11336,0.10723,0.10488268157190116,0.10272,0.1002525318216814,0.09868,0.09815,0.09721513314491181,0.09688,0.09766,0.09924,0.10136,0.17466320753701547,0.16844,0.16508,0.15679,0.15261,0.14593,0.14029,0.13487,0.12864,0.12375390427031356,0.11896,0.1143,0.11059,0.10659960644514774
09-01-2026 15:25,25688.2,0.13292,0.12614,0.12044,0.1159082243352884,0.11233,0.10939,0.10641,0.10353,0.10161740138920856,0.10038113653108655,0.09965,0.09992,0.10147,0.10334,0.17462,0.16795,0.16501,0.1582143854130584,0.15227066393813216,0.14643,0.14044381611964693,0.13467,0.12881,0.12288,0.11896,0.11234,0.10955,0.10414
12-01-2026 09:15,25657.45,0.11945638941659914,0.11324,0.11181,0.10923,0.10651,0.10512,0.10354,0.1025,0.10212328783666982,0.10209353600372437,0.10287,0.10466,0.10656,0.10945,0.1905,0.18496,0.1759734565099309,0.16792,0.16397,0.15764,0.15087,0.14559,0.13863,0.13422,0.12931,0.1242962142868417,0.1207,0.11627
12-01-2026 09:20,25594.15,0.1262161245077695,0.12206,0.1163,0.1162,0.11305230486952621,0.1116,0.10943499886243238,0.10867,0.10825,0.10783,0.10912,0.11053,0.11293,0.11619,0.18837,0.18215,0.17641,0.17045,0.16303848577443167,0.15582,0.14937,0.14418,0.13850635201004635,0.13308,0.12821161163859282,0.12372,0.11992067423216357,0.11653575099973379
12-01-2026 09:25,25548.3,0.13463,0.13255,0.12451,0.12229,0.1187,0.11659,0.11384273582209192,0.11275,0.11187,0.11185,0.11291514193940821,0.11469,0.11707,0.12066,0.18706,0.18142,0.17544,0.16842,0.16152,0.15484,0.14868,0.1434,0.13738,0.13249485189194787,0.12763,0.12272,0.11844,0.1144
12-01-2026 09:30,25559.65,0.1397094536467998,0.13513,0.13053,0.12762,0.12308752744829003,0.11992,0.11667978300040419,0.11528,0.11418259148428153,0.11364,0.11442,0.11596,0.11845,0.12193,0.18674,0.18086951933141548,0.17461918617599764,0.16872,0.16123,0.1546,0.14871848599503087,0.14294,0.13629,0.1307,0.12579,0.12049,0.11614,0.11154
12-01-2026 09:35,25575.3,0.14006,0.13464,0.12761,0.1248,0.12047,0.11774515071134807,0.11486972515428814,0.1137619192832896,0.1125,0.11211,0.11310400761884601,0.11439,0.11676,0.12001613926391791,0.18503,0.179498658554807,0.17376,0.16686,0.16,0.15408,0.14815,0.14258671228550857,0.13702425998589873,0.13164740822569237,0.12645,0.12142,0.11690168511944153,0.11271
12-01-2026 09:40,25569.55,0.13435350114359323,0.12814,0.1242891237131094,0.12038,0.11743,0.11497,0.11236,0.11087,0.11045,0.11015,0.11133,0.11332,0.11595,0.1195,0.18611,0.18043266767062588,0.17467,0.1679,0.16147,0.15594,0.14974,0.1448,0.13898268095975833,0.13355935989809337,0.12831,0.12336,0.11915,0.11505
12-01-2026 09:45,25560.8,0.14288,0.13986,0.13543,0.13261,0.12714,0.12351,0.11999,0.11711,0.11605,0.11475,0.11528,0.11638,0.11780735614802544,0.12127032925814002,0.18657,0.1808841580179382,0.17502,0.16911,0.16194,0.15526,0.14912,0.14334,0.13702,0.13124,0.12593735310272797,0.12046,0.11558910413551163,0.1107
12-01-2026 09:50,25588.7,0.13697,0.13079,0.12708440316102493,0.12282,0.11879,0.11587,0.1133,0.11187125053817827,0.11077855281188961,0.10979,0.11073,0.11209,0.11424,0.11756,0.18788,0.18272,0.17674,0.17095,0.16343,0.1574,0.1512,0.14596,0.13945,0.13402,0.12872,0.12356,0.11913269005923836,0.11512
12-01-2026 09:55,25588.5,0.12519,0.11951,0.11745033041048727,0.11372,0.11107,0.10931761255442352,0.10768,0.10729435108918563,0.10652,0.10686,0.10841946793598188,0.11001,0.11303923284448131,0.11653,0.18883813781978653,0.18242,0.17742,0.17095,0.1641,0.15841,0.15246,0.147,0.14067,0.13527,0.13053,0.12529,0.12037545829424745,0.11607937524380296
12-01-2026 10:00,25564.15,0.1407326601485112,0.13787,0.13159,0.12824,0.12398,0.12007199749904604,0.11732,0.11475,0.11375,0.11324885297384837,0.11371207988008658,0.11464,0.11676,0.12025,0.18474,0.18026,0.17374,0.16725,0.1605,0.15419,0.14812,0.14258,0.13552,0.1301,0.12512833297439954,0.11957,0.11465,0.11054
12-01-2026 10:05,25588.7,0.13313,0.12825,0.12214,0.11971,0.11604,0.11335,0.11096,0.10916,0.10861,0.10851,0.10967,0.1111,0.11368,0.11713,0.18794,0.1825415554661296,0.17721,0.17052,0.16393,0.15743005908600022,0.15106,0.14561,0.13957342557341215,0.1338789170452553,0.12860846534377596,0.12301,0.11852,0.11275181655776811
12-01-2026 10:10,25566.95,0.1341,0.127,0.12233,0.11971,0.11624166970265642,0.11383,0.11152,0.10984,0.10919,0.10922,0.11084,0.1127675651553591,0.11526066660675367,0.11835,0.18718,0.18098,0.17498017722845455,0.16881312254501918,0.16279,0.1563,0.15058,0.14488,0.13799,0.13263,0.12756,0.12270336519621765,0.11787,0.11383
12-01-2026 10:15,25557.55,0.14588,0.13846,0.13169,0.12799,0.12354,0.11972,0.11606,0.11398,0.11253,0.11213,0.11262972879359517,0.11392,0.1154059881919801,0.11856422835972755,0.18691883825106934,0.18007,0.17472,0.1676,0.16109,0.15445,0.14828,0.14203776624145686,0.13556,0.12978,0.12455823088630923,0.11929,0.1148502456645703,0.11051212539142297
12-01-2026 10:20,25583.3,0.13479981422727563,0.12801,0.12396,0.12163,0.11793,0.11486,0.11166,0.11001,0.10913,0.10842,0.10982,0.11101,0.11345,0.1169709032826329,0.18773,0.18178,0.17694,0.17023,0.16336448934943493,0.15691,0.1507,0.14521,0.13843,0.13265,0.12755403062640397,0.1222687503348639,0.11752,0.11314
12-01-2026 10:25,25574.15,0.14396383805207202,0.13623,0.12967,0.12376,0.11887,0.11599,0.11324430481372375,0.1112806948950199,0.10998851036604237,0.1095,0.11075,0.11194,0.11423,0.11789,0.18819013045749503,0.18134,0.17618,0.16883,0.1626,0.15631160131567476,0.15010571199826603,0.14418,0.13768,0.13146,0.12617,0.12122166815426827,0.11655,0.11219
12-01-2026 10:30,25584.2,0.13263623566553256,0.12478,0.1213,0.11695,0.11385,0.11154,0.10924122405058187,0.10727,0.10654,0.10672,0.1079814281393346,0.10943,0.11229,0.11575,0.1885,0.18265,0.17719,0.17009,0.16362,0.15743,0.15109,0.14499652415908867,0.13905,0.13309,0.12789,0.12261,0.1185,0.11429
12-01-2026 10:35,25564.75,0.13492,0.1278,0.12383509920289879,0.12019,0.11652,0.11319531115128,0.11093,0.1091,0.10819,0.108,0.10963,0.11056,0.11347409913794831,0.1173,0.18742,0.18134,0.17634,0.16927,0.16235,0.15578,0.14955,0.14395,0.1377759410769125,0.13153,0.12646,0.12132,0.11691,0.11272
12-01-2026 10:40,25572.4,0.13601,0.1295727425112755,0.12377095239079329,0.11888246056474107,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.1127765004569207,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.11719446925721604,0.1127613828206893
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.1100187320822486,0.10963,0.11075459844632754,0.11238282123576301,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.14904040336501462,0.14305,0.13636,0.13061,0.12534,0.11996,0.11543084443293741,0.11122
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11241693386011985,0.11023911324860498,0.10858,0.10623,0.1048,0.10456,0.10457,0.10622393774535438,0.10778,0.11086,0.11483,0.18856,0.18315128708865036,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.12337848372054815,0.1187,0.11488
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.1170290150742724,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.10836349142642036,0.1101,0.11299601602095648,0.11692,0.18701,0.18147,0.17520097048956032,0.16896,0.16253,0.15615539261976313,0.14993818650583995,0.14384,0.13698,0.13174,0.1269,0.12181339535961862,0.11732,0.11319361383355453
12-01-2026 11:00,25550.75,0.13071114544536247,0.1261,0.12242463277295454,0.11932,0.11567486144409744,0.11307,0.11061,0.10912,0.1084831862045521,0.10824,0.10971,0.11158005171819933,0.11413,0.11807,0.1876761462433706,0.1807,0.17455844205041962,0.16802,0.16163,0.15508,0.14859,0.1425044868561986,0.13622,0.13101,0.1261278775485296,0.12122127024756665,0.11675067711443013,0.11248
12-01-2026 11:05,25538.1,0.13227672953022596,0.12782,0.1236,0.1199053686970173,0.11658855512809845,0.113851166553976,0.11172,0.10985,0.10916,0.10888,0.1104,0.11198,0.11491,0.11861,0.18486,0.17966,0.1739,0.16705271595131396,0.16062,0.15433,0.14776,0.14223,0.13525,0.13033681819173476,0.12502,0.11987,0.11562,0.11145
12-01-2026 11:10,25544.8,0.12790549742898777,0.12331,0.11886,0.11651,0.11347,0.11101,0.10898981943745474,0.10721,0.10702467692310498,0.10691,0.10852,0.11041,0.1133,0.11741,0.18527,0.18024,0.17423,0.16813,0.16113,0.15506,0.1488245495746464,0.14278802540411434,0.13663,0.13121,0.1263,0.1209,0.11679,0.11303
12-01-2026 11:15,25528.8,0.12595,0.1217,0.11864840868328883,0.11598,0.11333,0.11094914364099687,0.1094429743355452,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.11641513979858131,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.12396024260044106,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.1206384181238056,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.18279866403038936,0.17614,0.1707,0.16363,0.15752261784108731,0.15140610109040792,0.14553,0.13962,0.13348,0.1285321667765652,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17627485788062158,0.17037526851019918,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
12-01-2026 11:35,25487.1,0.12896,0.12404561579627608,0.11988,0.11806,0.11500656750632095,0.11321,0.11133727418796857,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.15708687175411687,0.15104,0.14518295593665811,0.1394,0.13317,0.12848065482485455,0.12347,0.1192805621080419,0.11508,0.11171
12-01-2026 11:40,25485.45,0.1282537132678642,0.12359539245192802,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.15161280595226195,0.14580987897216768,0.14013,0.13359,0.12863,0.12393,0.11956,0.11558221548520974,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11570334864770045,0.11342,0.11192328071605141,0.11107942006277687,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12815580795603534,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.1137653047532476,0.11205,0.11089,0.11078889097124386,0.11102,0.11273,0.11467,0.11789,0.12155533179885769,0.18173,0.17556,0.16953176443412768,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.1186176533621514,0.11471,0.11075077025774309
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.11008328711304016,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16322635396739227,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11871129978826592,0.115,0.11119332543725274
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.11895115318339194,0.11613,0.11407,0.11192981999568077,0.11057,0.110319418090565,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16956876811700186,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.11752473304911003,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.1196080591508202,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.18353673427055248,0.17639,0.17031,0.1638,0.1563637566324537,0.1492,0.14285,0.13669,0.13021,0.12453545601928712,0.11898868792400732,0.1134,0.10896273072381535,0.10445
